pleiadesID,location,longitude,latitude,url,
570685,Sparta,22.42366,37.082132,https://commons.wikimedia.org/wiki/File:Spartan_Territory_Before_371_BC.png#/media/File:Spartan_Territory_Before_371_BC.png,
550595,Ilium,26.238889,39.9575,https://biblemapper.com/blog/index.php/2021/06/21/troy-and-its-surroundings/,
981503,Ancient Egypt (region),30.567329633333333,19.211408766666665,https://www.worldhistory.org/uploads/images/12990.png?v=1676132763, 
